time,close,Volume,K,RSI,Volume delta for the bar,Up volume for the bar,Dn volume for the bar,Total volume
2022-09-30T14:00:00+02:00,19290,35557.777,14.93886917,43.66890895,-11656.947,11950.415,-23607.362,35557.777
2022-09-30T15:00:00+02:00,19460.5,16457.276,20.56577573,51.57123207,663.73,8560.503,-7896.773,16457.276
2022-09-30T16:00:00+02:00,19975.5,43696.545,50.07546659,66.74590366,18630.679,31163.612,-12532.933,43696.545
2022-09-30T17:00:00+02:00,19739,35114.533,70.47336622,57.7905756,-4384.283,15365.125,-19749.408,35114.533
2022-09-30T18:00:00+02:00,19701.5,29964.311,72.25948218,56.49619822,-180.897,14891.707,-15072.604,29964.311
2022-09-30T19:00:00+02:00,19669.5,11023.35,55.80859562,55.35679299,-846.758,5088.296,-5935.054,11023.35
2022-09-30T20:00:00+02:00,19658,9671.225,51.67386528,54.92806109,363.587,5017.406,-4653.819,9671.225
2022-09-30T21:00:00+02:00,19464.5,13389.844,39.64446667,48.16812718,-5027.998,4180.923,-9208.921,13389.844
2022-09-30T22:00:00+02:00,19420.5,15499.481,27.22538174,46.75893828,282.555,7891.018,-7608.463,15499.481
2022-09-30T23:00:00+02:00,19358.5,7145.483,12.55457863,44.77131971,388.881,3767.182,-3378.301,7145.483
2022-10-01T00:00:00+02:00,19376,8451.521,8.665719703,45.47583188,-1070.825,3690.348,-4761.173,8451.521
2022-10-01T01:00:00+02:00,19409.5,4385.159,8.830393029,46.87294325,708.195,2546.677,-1838.482,4385.159
2022-10-01T02:00:00+02:00,19395.5,4063.346,11.09417824,46.3385605,185.316,2124.331,-1939.015,4063.346
2022-10-01T03:00:00+02:00,19412.5,1874.722,13.4789366,47.12682356,348.422,1111.572,-763.15,1874.722
2022-10-01T04:00:00+02:00,19405,2272.588,11.92851107,46.80019546,43.34,1157.964,-1114.624,2272.588
2022-10-01T05:00:00+02:00,19407.5,2256.627,11.3502494,46.9322276,21.589,1139.108,-1117.519,2256.627
2022-10-01T06:00:00+02:00,19398,1933.898,10.67996549,46.46035965,25.936,979.917,-953.981,1933.898
2022-10-01T07:00:00+02:00,19312.5,5633.173,7.60235585,42.33487666,-1044.249,2294.462,-3338.711,5633.173
2022-10-01T08:00:00+02:00,19283,3091.279,4.324466134,40.98270015,-98.641,1496.319,-1594.96,3091.279
2022-10-01T09:00:00+02:00,19304.5,3477.837,3.449939322,42.42601962,-309.857,1583.99,-1893.847,3477.837
2022-10-01T10:00:00+02:00,19327,2095.923,17.30953667,43.97031391,347.729,1221.826,-874.097,2095.923
2022-10-01T11:00:00+02:00,19322.5,2414.686,32.14781806,43.71774711,105.75,1260.218,-1154.468,2414.686
2022-10-01T12:00:00+02:00,19320,2633.218,42.72386187,43.56802128,416.424,1524.821,-1108.397,2633.218
2022-10-01T13:00:00+02:00,19306.5,10658.616,38.27452899,42.71723493,-1791.09,4433.763,-6224.853,10658.616
2022-10-01T14:00:00+02:00,19290,3892.046,27.03903149,41.64677861,-515.636,1688.205,-2203.841,3892.046
2022-10-01T15:00:00+02:00,19322.5,6095.647,32.59451533,44.59202863,874.469,3485.058,-2610.589,6095.647
2022-10-01T16:00:00+02:00,19314,3479.834,39.37475393,43.96699362,-733.368,1373.233,-2106.601,3479.834
2022-10-01T17:00:00+02:00,19321,2009.833,56.34668482,44.65499506,-78.705,965.564,-1044.269,2009.833
2022-10-01T18:00:00+02:00,19284,5644.555,40.99587986,41.73781334,-586.663,2528.946,-3115.609,5644.555
2022-10-01T19:00:00+02:00,19270,2580.951,24.80537679,40.65557105,2.843,1291.897,-1289.054,2580.951
2022-10-01T20:00:00+02:00,19295,2832.716,27.72263339,43.47420168,-285.532,1273.592,-1559.124,2832.716
2022-10-01T21:00:00+02:00,19257.5,3781.994,23.49197139,40.37634609,-206.716,1787.639,-1994.355,3781.994
2022-10-01T22:00:00+02:00,19245.5,3230.887,23.49197139,39.40861349,35.813,1633.35,-1597.537,3230.887
2022-10-01T23:00:00+02:00,19276.5,1523.909,24.06518634,43.19626799,530.475,1027.192,-496.717,1523.909
2022-10-02T00:00:00+02:00,19316,2127.219,57.39851968,47.68387788,361.341,1244.28,-882.939,2127.219
2022-10-02T01:00:00+02:00,19302.5,1295.177,85.30460256,46.33651991,2.807,648.992,-646.185,1295.177
2022-10-02T02:00:00+02:00,19265.5,2310.432,74.7775206,42.76955529,-432.672,938.88,-1371.552,2310.432
2022-10-02T03:00:00+02:00,19297,1049.927,70.17987749,46.54247651,230.769,640.348,-409.579,1049.927
2022-10-02T04:00:00+02:00,19305.5,2006.092,75.05718167,47.54734936,-33.606,986.243,-1019.849,2006.092
2022-10-02T05:00:00+02:00,19297.5,1332.334,90.72162757,46.65837822,-377.908,477.213,-855.121,1332.334
2022-10-02T06:00:00+02:00,19324,1013.424,95.31927068,49.9936201,74.394,543.909,-469.515,1013.424
2022-10-02T07:00:00+02:00,19321,4353.569,94.67817969,49.61540599,1022.013,2687.791,-1665.778,4353.569
2022-10-02T08:00:00+02:00,19264,3816.549,76.67390305,42.96462751,-707.429,1554.56,-2261.989,3816.549
2022-10-02T09:00:00+02:00,19277.5,3607.662,60.47671868,44.850201,-23.122,1792.27,-1815.392,3607.662
2022-10-02T10:00:00+02:00,19273.5,1577.72,43.99620753,44.3820164,-362.236,607.742,-969.978,1577.72
2022-10-02T11:00:00+02:00,19254,2790.177,41.19807553,42.07608013,320.729,1555.453,-1234.724,2790.177
2022-10-02T12:00:00+02:00,19095,15558.635,24.06192656,28.8937668,-6981.281,4288.677,-11269.958,15558.635
2022-10-02T13:00:00+02:00,19185,6880.054,26.41327123,40.29599856,2138.21,4509.132,-2370.922,6880.054
2022-10-02T14:00:00+02:00,19153.5,3817.44,32.39790687,37.9992675,-148.95,1834.245,-1983.195,3817.44
2022-10-02T15:00:00+02:00,19155.5,3022.903,47.16292539,38.23995854,310.023,1666.463,-1356.44,3022.903
2022-10-02T16:00:00+02:00,19097,4877.369,37.33237033,34.07330047,-845.921,2015.724,-2861.645,4877.369
2022-10-02T17:00:00+02:00,19137,3015.448,38.86591,38.96999136,453.596,1734.522,-1280.926,3015.448
2022-10-02T18:00:00+02:00,19190.5,5029.195,49.33717459,44.86822295,820.941,2925.068,-2104.127,5029.195
2022-10-02T19:00:00+02:00,19192.5,2017.795,66.72844561,45.08189849,-166.123,925.836,-1091.959,2017.795
2022-10-02T20:00:00+02:00,19210,2217.203,79.96345309,47.01690689,-44.795,1086.204,-1130.999,2217.203
2022-10-02T21:00:00+02:00,19248,8316.656,88.0605033,51.05010312,1984.672,5150.664,-3165.992,8316.656
2022-10-02T22:00:00+02:00,19221.5,2212.179,91.66670266,48.28945347,237.969,1225.074,-987.105,2212.179
2022-10-02T23:00:00+02:00,19190.5,4898.8,87.05974753,45.2094952,-1393.912,1752.444,-3146.356,4898.8
2022-10-03T00:00:00+02:00,19166,7731.004,74.77063987,42.88165504,-439.754,3645.625,-4085.379,7731.004
2022-10-03T01:00:00+02:00,19054,21862.728,53.58838955,34.2098216,-3718.756,9071.986,-12790.742,21862.728
2022-10-03T02:00:00+02:00,19081,6684.522,35.75371194,37.49159242,1821.908,4253.215,-2431.307,6684.522
2022-10-03T03:00:00+02:00,19210,7544.524,46.48812134,50.25828895,2160.672,4852.598,-2691.926,7544.524
2022-10-03T04:00:00+02:00,19128,4132.346,58.16449413,44.09343418,-987.442,1572.452,-2559.894,4132.346
2022-10-03T05:00:00+02:00,19162,1827.119,76.82719015,46.99657963,-176.201,825.459,-1001.66,1827.119
2022-10-03T06:00:00+02:00,19092.5,3100.206,60.81542138,42.17537562,-828.604,1135.801,-1964.405,3100.206
2022-10-03T07:00:00+02:00,19235.5,6947.672,74.47458732,52.88520355,2219.142,4583.407,-2364.265,6947.672
2022-10-03T08:00:00+02:00,19189,6711.035,76.68413281,49.66403623,-198.471,3256.282,-3454.753,6711.035
2022-10-03T09:00:00+02:00,19188,4121.553,88.37633205,49.59407771,-47.993,2036.78,-2084.773,4121.553
2022-10-03T10:00:00+02:00,19191,2351.661,82.90965415,49.82243462,86.883,1219.272,-1132.389,2351.661
2022-10-03T11:00:00+02:00,19171.5,4302.911,80.45895785,48.29100555,-1086.207,1608.352,-2694.559,4302.911
2022-10-03T12:00:00+02:00,19225,3615.116,85.81732676,52.59616529,525.89,2070.503,-1544.613,3615.116
2022-10-03T13:00:00+02:00,19242,4122.991,91.28400466,53.90932065,1241.709,2682.35,-1440.641,4122.991
2022-10-03T14:00:00+02:00,19247.5,5078.324,99.48410111,54.34991877,-273.01,2402.657,-2675.667,5078.324
2022-10-03T15:00:00+02:00,19171,18102.262,86.53960832,47.5423285,-686.008,8708.127,-9394.135,18102.262
2022-10-03T16:00:00+02:00,19405.5,22581.525,86.53960832,62.8877267,5554.623,14068.074,-8513.451,22581.525
2022-10-03T17:00:00+02:00,19326,12040.318,76.77345478,56.81932668,-969.554,5535.382,-6504.936,12040.318
2022-10-03T18:00:00+02:00,19400,6707.047,86.59679609,60.62777077,1292.485,3999.766,-2707.281,6707.047
2022-10-03T19:00:00+02:00,19537.5,14808.339,86.59679609,66.53408491,2622.161,8715.25,-6093.089,14808.339
2022-10-03T20:00:00+02:00,19600,9801.205,96.36294962,68.82345755,1545.355,5673.28,-4127.925,9801.205
2022-10-03T21:00:00+02:00,19534.5,17353.158,92.27353344,63.89061959,-3670.98,6841.089,-10512.069,17353.158
2022-10-03T22:00:00+02:00,19580.5,3596.223,87.45536873,65.747378,457.373,2026.798,-1569.425,3596.223
2022-10-03T23:00:00+02:00,19542.5,2576.709,78.13233221,62.87131525,-871.057,852.826,-1723.883,2576.709
2022-10-04T00:00:00+02:00,19512,3126.694,72.94787239,60.58068483,-300.888,1412.903,-1713.791,3126.694
2022-10-04T01:00:00+02:00,19617.5,10869.016,72.23350992,65.2913048,2571.088,6720.052,-4148.964,10869.016
2022-10-04T02:00:00+02:00,19555.5,8000.283,68.83334671,60.70053589,-1136.157,3432.063,-4568.22,8000.283
2022-10-04T03:00:00+02:00,19491.5,3375.473,62.12828251,56.29994473,-1299.251,1038.111,-2337.362,3375.473
2022-10-04T04:00:00+02:00,19537,2502.212,51.64430306,58.59797721,535.578,1518.895,-983.317,2502.212
2022-10-04T05:00:00+02:00,19585.5,3798.452,43.42421924,60.95495315,798.934,2298.693,-1499.759,3798.452
2022-10-04T06:00:00+02:00,19582,2941.488,41.3822836,60.68645805,707.81,1824.649,-1116.839,2941.488
2022-10-04T07:00:00+02:00,19601,4526.012,38.36780503,61.67341394,-770.012,1878,-2648.012,4526.012
2022-10-04T08:00:00+02:00,19830,19751.626,59.31108858,71.09289104,8167.776,13959.701,-5791.925,19751.626
2022-10-04T09:00:00+02:00,19955.5,17797.33,80.96901481,74.75473268,5001.198,11399.264,-6398.066,17797.33
2022-10-04T10:00:00+02:00,19872.5,26625.093,88.82603614,68.56833867,2046.953,14336.023,-12289.07,26625.093
2022-10-04T11:00:00+02:00,19930.5,9079.456,80.98044821,70.41107283,239.872,4659.664,-4419.792,9079.456
2022-10-04T12:00:00+02:00,19944.5,7085.49,73.9371114,70.85523406,-86.04,3499.725,-3585.765,7085.49
2022-10-04T13:00:00+02:00,19925,4936.518,75.24952459,69.29494789,-191.14,2372.689,-2563.829,4936.518
2022-10-04T14:00:00+02:00,19969,5501.316,76.05049104,70.85452281,1364.296,3432.806,-2068.51,5501.316
2022-10-04T15:00:00+02:00,20079.5,17209.125,82.40734395,74.37466524,1866.421,9537.773,-7671.352,17209.125
2022-10-04T16:00:00+02:00,20089.5,23661.777,92.12088939,74.67279052,6283.107,14972.442,-8689.335,23661.777
2022-10-04T17:00:00+02:00,20086.5,6495.395,98.41956454,74.3931705,-390.177,3052.609,-3442.786,6495.395
2022-10-04T18:00:00+02:00,19982,11417.279,76.53873174,65.23023641,-1068.455,5174.412,-6242.867,11417.279
2022-10-04T19:00:00+02:00,20019.5,10400.845,57.86264219,66.81005663,727.253,5564.049,-4836.796,10400.845
2022-10-04T20:00:00+02:00,20112,6695.335,47.47274244,70.38458611,822.683,3759.009,-2936.326,6695.335
2022-10-04T21:00:00+02:00,20205.5,9932.798,65.62181743,73.49228688,1929.884,5931.341,-4001.457,9932.798
2022-10-04T22:00:00+02:00,20315.5,18546.848,84.44591221,76.6029201,2868.116,10707.482,-7839.366,18546.848
2022-10-04T23:00:00+02:00,20279.5,6759.185,86.66449403,73.56052332,-477.083,3141.051,-3618.134,6759.185
2022-10-05T00:00:00+02:00,20290,3409.745,83.12030204,73.88629291,222.293,1816.019,-1593.726,3409.745
2022-10-05T01:00:00+02:00,20326.5,3748.459,78.53265439,75.03770413,661.289,2204.874,-1543.585,3748.459
2022-10-05T02:00:00+02:00,20171.5,7766.84,54.11658533,62.44586583,-2507.044,2629.898,-5136.942,7766.84
2022-10-05T03:00:00+02:00,20202.5,3398.748,31.83006783,63.7558388,303.768,1851.258,-1547.49,3398.748
2022-10-05T04:00:00+02:00,20179,2454.244,3.084382149,61.99052962,-470.628,991.808,-1462.436,2454.244
2022-10-05T05:00:00+02:00,20181,2165.673,3.303862777,62.08674372,-35.611,1065.031,-1100.642,2165.673
2022-10-05T06:00:00+02:00,20109.5,5559.004,0.219480628,56.57334402,-1263.06,2147.972,-3411.032,5559.004
2022-10-05T07:00:00+02:00,20187.5,3749.748,7.04695058,60.67588388,915.218,2332.483,-1417.265,3749.748
2022-10-05T08:00:00+02:00,20243,6264.897,18.07260334,63.33040166,1372.111,3818.504,-2446.393,6264.897
2022-10-05T09:00:00+02:00,20209.5,5399.139,24.88744859,60.66829786,-181.485,2608.827,-2790.312,5399.139
2022-10-05T10:00:00+02:00,20120.5,15257.669,18.05997864,54.15526443,-3691.341,5783.164,-9474.505,15257.669
2022-10-05T11:00:00+02:00,20077,4948.474,6.814845245,51.25876423,-741.262,2103.606,-2844.868,4948.474
2022-10-05T12:00:00+02:00,20114.5,3566.757,3.232183065,53.56450083,350.033,1958.395,-1608.362,3566.757
2022-10-05T13:00:00+02:00,20018,8577.458,3.232183065,47.35622553,-2032.092,3272.683,-5304.775,8577.458
2022-10-05T14:00:00+02:00,20011.5,6932.789,3.232183065,46.9613996,671.913,3802.351,-3130.438,6932.789
2022-10-05T15:00:00+02:00,19909.5,25011.373,1.18E-14,41.1618418,-3860.069,10575.652,-14435.721,25011.373
2022-10-05T16:00:00+02:00,19871,21358.292,1.18E-14,39.19430847,-5129.87,8114.211,-13244.081,21358.292
2022-10-05T17:00:00+02:00,19990.5,10420.47,11.56911117,47.57130283,2451.41,6435.94,-3984.53,10420.47
2022-10-05T18:00:00+02:00,20220,24308.617,39.19445512,59.19734475,4307.861,14308.239,-10000.378,24308.617
2022-10-05T19:00:00+02:00,20152.5,13370.662,61.45439481,55.31234784,-673.988,6348.337,-7022.325,13370.662
2022-10-05T20:00:00+02:00,20259,9411.061,78.33684466,59.79559432,1307.161,5359.111,-4051.95,9411.061
2022-10-05T21:00:00+02:00,20107.5,9439.212,68.16177053,51.82974863,-1300.774,4069.219,-5369.993,9439.212
2022-10-05T22:00:00+02:00,19968,9139.99,56.12748651,45.78187711,-2722.348,3208.821,-5931.169,9139.99
2022-10-05T23:00:00+02:00,20045.5,5183.139,44.05950865,49.31999486,193.237,2688.188,-2494.951,5183.139
2022-10-06T00:00:00+02:00,20185,7223.927,52.20103771,55.01102739,2435.641,4829.784,-2394.143,7223.927
2022-10-06T01:00:00+02:00,20149,4251.438,64.87344356,53.34619379,-573.596,1838.921,-2412.517,4251.438
2022-10-06T02:00:00+02:00,20254,13954.36,77.94071717,57.39607403,875.826,7415.093,-6539.267,13954.36
2022-10-06T03:00:00+02:00,20354.5,9775.151,85.68225162,60.89510413,730.739,5252.945,-4522.206,9775.151
2022-10-06T04:00:00+02:00,20314.5,8605.9,92.93672084,58.82432572,-838.912,3883.494,-4722.406,8605.9
2022-10-06T05:00:00+02:00,20342.5,4070.878,95.21922397,59.85348322,112.698,2091.788,-1979.09,4070.878
2022-10-06T06:00:00+02:00,20344,6137.23,93.04935027,59.91129031,373.044,3255.137,-2882.093,6137.23
2022-10-06T07:00:00+02:00,20292.5,7839.766,87.3808865,56.88287499,-1926.182,2956.792,-4882.974,7839.766
2022-10-06T08:00:00+02:00,20167.5,8319.582,65.48954481,50.24421677,-3273.832,2522.875,-5796.707,8319.582
2022-10-06T09:00:00+02:00,20217,5637.972,49.37104637,52.60321453,412.274,3025.123,-2612.849,5637.972
2022-10-06T10:00:00+02:00,20137,8168.341,31.08787878,48.59334512,-2360.839,2903.751,-5264.59,8168.341
2022-10-06T11:00:00+02:00,20090.5,5235.127,22.56563099,46.38025681,-1403.063,1916.032,-3319.095,5235.127
2022-10-06T12:00:00+02:00,20125.5,4523.745,11.90465316,48.28924228,888.487,2706.116,-1817.629,4523.745
2022-10-06T13:00:00+02:00,20236,7351.739,22.91044845,53.87283319,2830.589,5091.164,-2260.575,7351.739
2022-10-06T14:00:00+02:00,20181,13401.84,32.02847339,50.92534698,1328.894,7365.367,-6036.473,13401.84
2022-10-06T15:00:00+02:00,20099,21857.709,28.63839363,46.81304758,-2286.617,9785.546,-12072.163,21857.709
2022-10-06T16:00:00+02:00,20099,31881.75,12.42560254,46.81304758,2141.998,17011.874,-14869.876,31881.75
2022-10-06T17:00:00+02:00,20002.5,10475.112,1.987807192,42.16581838,-1868.06,4303.526,-6171.586,10475.112
2022-10-06T18:00:00+02:00,20050,11183.128,6.424918063,45.05709583,-1441.078,4871.025,-6312.103,11183.128
2022-10-06T19:00:00+02:00,20105.5,14245.058,16.97000524,48.30876349,-1291.372,6476.843,-7768.215,14245.058
2022-10-06T20:00:00+02:00,20010.5,5865.19,20.12066575,43.55687185,-1585.54,2139.825,-3725.365,5865.19
2022-10-06T21:00:00+02:00,20004.5,4004.96,17.82616599,43.26739511,839.358,2422.159,-1582.801,4004.96
2022-10-06T22:00:00+02:00,20042.5,2341.497,16.42833972,45.72750127,610.735,1476.116,-865.381,2341.497
2022-10-06T23:00:00+02:00,19905,6758.902,13.2776792,39.11757217,-1211.18,2773.861,-3985.041,6758.902
2022-10-07T00:00:00+02:00,19894,6161.353,10.14116449,38.63641077,-761.019,2700.167,-3461.186,6161.353
2022-10-07T01:00:00+02:00,19954.5,4537.608,9.116565431,42.80352603,106.876,2322.242,-2215.366,4537.608
2022-10-07T02:00:00+02:00,19984.5,4755.211,22.61208021,44.80511169,91.463,2423.337,-2331.874,4755.211
2022-10-07T03:00:00+02:00,19988.5,2332.171,40.09301726,45.08107438,-198.349,1066.911,-1265.26,2332.171
2022-10-07T04:00:00+02:00,20004.5,2378.553,57.17671129,46.23895529,166.957,1272.755,-1105.798,2378.553
2022-10-07T05:00:00+02:00,19974,1885.493,63.2705747,44.32067203,-124.489,880.502,-1004.991,1885.493
2022-10-07T06:00:00+02:00,19935,1935.305,57.12473431,41.92552236,-420.279,757.513,-1177.792,1935.305
2022-10-07T07:00:00+02:00,19965,3253.828,50.83547181,44.41399633,33.506,1643.667,-1610.161,3253.828
2022-10-07T08:00:00+02:00,19845.5,8881.634,31.24609362,37.51770783,-3495.346,2693.144,-6188.49,8881.634
2022-10-07T09:00:00+02:00,19913.5,4980.196,40.66030692,42.94650384,812.628,2896.412,-2083.784,4980.196
2022-10-07T10:00:00+02:00,19966,6198.547,54.0826433,46.79039992,1500.329,3849.438,-2349.109,6198.547
2022-10-07T11:00:00+02:00,19964.5,2964.761,87.06801104,46.69360258,-557.645,1203.558,-1761.203,2964.761
2022-10-07T12:00:00+02:00,19990,4317.192,99.65203441,48.63885059,-498.588,1909.302,-2407.89,4317.192
2022-10-07T13:00:00+02:00,19989.5,2973.897,99.53978391,48.60139998,16.393,1495.145,-1478.752,2973.897
2022-10-07T14:00:00+02:00,19612.5,61998.837,66.55441617,29.90453709,-14340.135,23829.351,-38169.486,61998.837
2022-10-07T15:00:00+02:00,19595,22807.585,33.22108284,29.34029456,-3864.399,9471.593,-13335.992,22807.585
2022-10-07T16:00:00+02:00,19633.5,9283.115,5.22238675,32.36383026,829.329,5056.222,-4226.893,9283.115
2022-10-07T17:00:00+02:00,19574,8533.32,6.728389757,30.21220507,-1072.206,3730.557,-4802.763,8533.32
2022-10-07T18:00:00+02:00,19401,25895.837,6.728389757,25.00656073,-8761.813,8567.012,-17328.825,25895.837
2022-10-07T19:00:00+02:00,19412.5,7595.684,2.794847674,25.92031125,292.61,3944.147,-3651.537,7595.684
2022-10-07T20:00:00+02:00,19449.5,5355.498,6.81028366,28.92108813,-638.658,2358.42,-2997.078,5355.498
2022-10-07T21:00:00+02:00,19456,4202.619,13.09420365,29.46166329,786.695,2494.657,-1707.962,4202.619
2022-10-07T22:00:00+02:00,19542.5,6067.941,27.86776667,36.39430496,1397.309,3732.625,-2335.316,6067.941
2022-10-07T23:00:00+02:00,19555,5617.959,39.76027499,37.35250424,-74.051,2771.954,-2846.005,5617.959
2022-10-08T00:00:00+02:00,19540.5,2032.99,49.91711142,36.66254237,-454.894,789.048,-1243.942,2032.99
2022-10-08T01:00:00+02:00,19517.5,2889.863,48.71365288,35.54109052,-878.391,1005.736,-1884.127,2889.863
2022-10-08T02:00:00+02:00,19565,4182.612,51.98279004,39.64698233,111.59,2147.101,-2035.511,4182.612
2022-10-08T03:00:00+02:00,19586,1867.734,68.87536695,41.42345555,116.986,992.36,-875.374,1867.734
2022-10-08T04:00:00+02:00,19550,1406.691,83.01483674,39.28848054,-205.511,600.59,-806.101,1406.691
2022-10-08T05:00:00+02:00,19495,2568.074,85.09433091,36.21728652,-447.17,1060.452,-1507.622,2568.074
2022-10-08T06:00:00+02:00,19437,4567.61,68.52763458,33.26424422,-649.982,1958.814,-2608.796,4567.61
2022-10-08T07:00:00+02:00,19498.5,2814.771,67.83752994,38.94859928,1271.629,2043.2,-771.571,2814.771
2022-10-08T08:00:00+02:00,19503.5,2007.897,74.05878753,39.40052912,15.975,1011.936,-995.961,2007.897
2022-10-08T09:00:00+02:00,19490.5,2029.188,83.09892895,38.60046291,-448.718,790.235,-1238.953,2029.188
2022-10-08T10:00:00+02:00,19460,2303.234,75.00783756,36.71668991,-392.656,955.289,-1347.945,2303.234
2022-10-08T11:00:00+02:00,19494.5,1763.799,74.63557031,40.26767936,506.853,1135.326,-628.473,1763.799
2022-10-08T12:00:00+02:00,19496,1583.542,78.07982685,40.4242055,-27.362,778.09,-805.452,1583.542
2022-10-08T13:00:00+02:00,19528,2736.515,91.19593728,43.80720206,613.903,1675.209,-1061.306,2736.515
2022-10-08T14:00:00+02:00,19508,2419.384,90.81889427,42.19450673,-1035.148,692.118,-1727.266,2419.384
2022-10-08T15:00:00+02:00,19474.5,2659.84,81.49516016,39.567025,-778.744,940.548,-1719.292,2659.84
2022-10-08T16:00:00+02:00,19491,3887.399,74.19833631,41.49929888,316.857,2102.128,-1785.271,3887.399
2022-10-08T17:00:00+02:00,19483,1642.322,69.84579354,40.81784648,108.666,875.494,-766.828,1642.322
2022-10-08T18:00:00+02:00,19519.5,2313.403,83.25182603,45.23634534,617.969,1465.686,-847.717,2313.403
2022-10-08T19:00:00+02:00,19492.5,1575.714,83.47824237,42.69691633,-373.804,600.955,-974.759,1575.714
2022-10-08T20:00:00+02:00,19464.5,1790.443,73.13866404,40.1779886,-875.561,457.441,-1333.002,1790.443
2022-10-08T21:00:00+02:00,19458,2557.07,51.06294958,39.59402092,415.776,1486.423,-1070.647,2557.07
2022-10-08T22:00:00+02:00,19447.5,2561.627,32.23729388,38.61757927,-435.005,1063.311,-1498.316,2561.627
2022-10-08T23:00:00+02:00,19310.5,12795.424,18.69488901,28.67947014,-8321.564,2236.93,-10558.494,12795.424
2022-10-09T00:00:00+02:00,19354.5,6119.882,19.17323606,34.50879784,294.854,3207.368,-2912.514,6119.882
2022-10-09T01:00:00+02:00,19405,4933.989,35.56993213,40.51795026,1352.939,3143.464,-1790.525,4933.989
2022-10-09T02:00:00+02:00,19389,2853.466,56.92759779,39.28795628,18.826,1436.146,-1417.32,2853.466
2022-10-09T03:00:00+02:00,19390.5,2296.15,66.9227692,39.473462,-248.352,1023.899,-1272.251,2296.15
2022-10-09T04:00:00+02:00,19356.5,1619.25,59.30400225,36.73366105,-64.898,777.176,-842.074,1619.25
2022-10-09T05:00:00+02:00,19362,2455.886,55.68325855,37.48951024,-462.686,996.6,-1459.286,2455.886
2022-10-09T06:00:00+02:00,19378.5,2295.595,56.36611504,39.8126411,-122.319,1086.638,-1208.957,2295.595
2022-10-09T07:00:00+02:00,19399.5,2363.891,68.43803699,42.7298602,253.437,1308.664,-1055.227,2363.891
2022-10-09T08:00:00+02:00,19420,3029.092,84.03444836,45.5065497,320.16,1674.626,-1354.466,3029.092
2022-10-09T09:00:00+02:00,19400,1336.697,90.58434735,43.30080201,-254.791,540.953,-795.744,1336.697
2022-10-09T10:00:00+02:00,19388.5,2297.078,88.76159703,42.03901237,-232.698,1032.19,-1264.888,2297.078
2022-10-09T11:00:00+02:00,19405.5,1319.918,86.98288171,44.60863218,101.354,710.636,-609.282,1319.918
2022-10-09T12:00:00+02:00,19476.5,7965.48,91.35232222,53.81747179,3308.222,5636.851,-2328.629,7965.48
2022-10-09T13:00:00+02:00,19462,5449.68,94.94402767,51.91908718,-210.972,2619.354,-2830.326,5449.68
2022-10-09T14:00:00+02:00,19490,3713.748,96.72274299,55.20506435,-178.118,1767.815,-1945.933,3713.748
2022-10-09T15:00:00+02:00,19451.5,2321.634,87.56747818,50.13174669,-725.05,798.292,-1523.342,2321.634
2022-10-09T16:00:00+02:00,19490,3078.073,89.79377041,54.62268053,319.047,1698.56,-1379.513,3078.073
2022-10-09T17:00:00+02:00,19524,2658.304,89.79377041,58.20253456,709.918,1684.111,-974.193,2658.304
2022-10-09T18:00:00+02:00,19496.5,3303.438,92.92650064,54.4601874,-308.088,1497.675,-1805.763,3303.438
2022-10-09T19:00:00+02:00,19472,1599.677,81.45823443,51.29571483,-134.803,732.437,-867.24,1599.677
2022-10-09T20:00:00+02:00,19515.5,2212.959,77.25810189,56.16586649,796.667,1504.813,-708.146,2212.959
2022-10-09T21:00:00+02:00,19460.5,10870.692,65.1998135,49.43504106,-3226.596,3822.048,-7048.644,10870.692
2022-10-09T22:00:00+02:00,19480.5,2964.727,64.31258769,51.7016677,-238.401,1363.163,-1601.564,2964.727
2022-10-09T23:00:00+02:00,19470.5,1427.826,52.59336917,50.48315104,-41.588,693.119,-734.707,1427.826
2022-10-10T00:00:00+02:00,19395.5,4855.137,37.34085881,42.41003027,-1396.771,1729.183,-3125.954,4855.137
2022-10-10T01:00:00+02:00,19436.5,2291.139,27.87325656,47.36537429,279.787,1285.463,-1005.676,2291.139
2022-10-10T02:00:00+02:00,19484.5,3919.337,31.79127722,52.5166027,1065.057,2492.197,-1427.14,3919.337
2022-10-10T03:00:00+02:00,19490,2598.17,54.31919853,53.08319908,417.672,1507.921,-1090.249,2598.17
2022-10-10T04:00:00+02:00,19461.5,1571.886,59.39286,49.76914891,-310.772,630.557,-941.329,1571.886
2022-10-10T05:00:00+02:00,19441.5,1335.746,48.86077868,47.52676452,-132.486,601.63,-734.116,1335.746
2022-10-10T06:00:00+02:00,19465.5,1593.308,43.22678668,50.4139538,149.294,871.301,-722.007,1593.308
2022-10-10T07:00:00+02:00,19410.5,4203.129,32.48353948,44.38661541,-827.791,1687.669,-2515.46,4203.129
2022-10-10T08:00:00+02:00,19388,3328.959,21.68361787,42.16566781,-233.473,1547.743,-1781.216,3328.959
2022-10-10T09:00:00+02:00,19403.5,1898.699,9.718259022,44.23569679,273.863,1086.281,-812.418,1898.699
2022-10-10T10:00:00+02:00,19229.5,24198.235,4.928570468,30.87562719,-9899.353,7149.441,-17048.794,24198.235
2022-10-10T11:00:00+02:00,19323,7407.197,20.36463329,41.15955143,1287.381,4347.289,-3059.908,7407.197
