time,close,Volume,VWAP,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 3,Lower ATR 3,K,RSI
2021-11-15T13:00:00+01:00,64330.5,7681.427,65419.73021,64988.24221,64810.07213,64729.62127,64444.10871,63623.87051,65850.06064,63770.08362,67930.03766,61690.10661,72.46967739,46.5044918
2021-11-15T17:00:00+01:00,64319,6070.294,65120.8898,64839.52172,64765.42921,64706.1572,64439.64054,63637.63545,65789.3114,63741.54703,67837.07577,61693.78265,44.28686071,46.42206528
2021-11-15T21:00:00+01:00,63691.5,4326.861,64926.50393,64584.40578,64667.79928,64648.17679,64412.92124,63638.70207,65689.01131,63646.58725,67731.43538,61604.16319,11.63486318,42.04313762
2021-11-16T01:00:00+01:00,60962,18680.43,61699.5,63779.42672,64330.90844,64437.53811,64289.67405,63585.69807,65511.06961,63150.74727,67871.39195,60790.42493,2.471661399,29.15869888
2021-11-16T05:00:00+01:00,60881,8749.739,61450.26848,63135.33189,64017.2804,64234.30736,64167.93569,63532.13969,65204.10863,62830.45217,67577.76509,60456.79571,-2.07E-15,28.87589044
2021-11-16T09:00:00+01:00,60600,16121.052,60971.42491,62571.92481,63706.61855,64026.63266,64040.50942,63474.07752,65013.67333,62399.56376,67627.7829,59785.45419,-2.07E-15,27.86615574
2021-11-16T13:00:00+01:00,60702,7586.571,60935.38567,62156.38596,63433.4714,63836.65365,63921.27694,63419.1849,64745.20085,62121.74196,67368.65974,59498.28307,1.048662542,28.83888764
2021-11-16T17:00:00+01:00,60255,4208.041,60888.64751,61733.85575,63144.51946,63631.98772,63790.33848,63356.52777,64440.62537,61848.41355,67032.83719,59256.20172,1.048662542,27.11333186
2021-11-16T21:00:00+01:00,60111,6247.73,60812.35358,61373.22114,62868.74496,63430.78843,63658.93353,63292.25989,64216.59331,61520.89662,66912.29,58825.19992,1.048662542,26.56195294
2021-11-17T01:00:00+01:00,59063.5,8482.508,59354,60859.94977,62522.8136,63181.22909,63494.8109,63208.52208,63909.77992,61135.84728,66683.71257,58361.91464,-2.07E-15,22.91186065
2021-11-17T05:00:00+01:00,59746.5,6541.266,59417.78527,60612.51649,62270.42146,62984.95885,63360.94266,63139.96718,63669.39018,60871.45273,66467.32764,58073.51527,6.303404809,29.69572182
2021-11-17T09:00:00+01:00,60780,9658.665,59653.50752,60649.73505,62134.9286,62858.96121,63268.76613,63093.23516,63618.29242,60651.56478,66585.02005,57684.83714,20.94108709,38.51322392
2021-11-17T13:00:00+01:00,59640.5,5557.619,59706.00691,60425.46059,61908.16236,62675.04914,63139.1852,63024.86417,63387.21448,60429.11024,66345.31871,57471.00601,30.89514248,33.52124753
2021-11-17T17:00:00+01:00,60228.5,4587.852,59759.00504,60381.69157,61755.46578,62535.24633,63035.23216,62969.49062,63214.83561,60296.09596,66133.57525,57377.35631,45.89229181,37.98794416
2021-11-17T21:00:00+01:00,60370.5,2844.084,59793.75798,60379.20456,61629.5598,62411.54654,62940.06315,62918.02546,63050.79607,60208.32354,65893.2686,57365.85101,54.13983406,39.05295
2021-11-18T01:00:00+01:00,59899,4845.24,60298.33333,60272.49243,61472.23618,62267.97245,62831.45375,62858.24278,62877.527,60066.94537,65688.10863,57256.36373,68.37222867,36.79339088
2021-11-18T05:00:00+01:00,59784.5,3803.702,60085.69577,60164.04967,61318.80562,62126.05974,62722.63398,62797.37658,62662.28995,59975.32129,65349.25861,57288.35263,74.60615298,36.24495495
2021-11-18T09:00:00+01:00,59243.5,5454.69,59826.49232,59959.48308,61130.14147,61961.34204,62598.37919,62727.00279,62445.3055,59814.97745,65075.63354,57184.64941,73.97854271,33.68972486
2021-11-18T13:00:00+01:00,58145.5,16251.382,59145.22896,59556.37573,60858.81043,61743.29392,62439.34779,62636.27996,62251.71274,59465.90813,65037.51735,56680.10352,62.76055224,29.19161257
2021-11-18T17:00:00+01:00,57980.5,14928.405,58668.4564,59206.18112,60597.14585,61528.27713,62280.10323,62544.0863,62034.59084,59159.70085,64909.48084,56284.81085,46.91950702,28.57420316
2021-11-18T21:00:00+01:00,56932.5,7593.387,58471.24478,58700.91865,60263.99622,61265.66129,62089.1174,62432.96578,61740.69515,58787.2973,64694.093,55833.89945,28.89741706,24.96283994
2021-11-19T01:00:00+01:00,55910.5,9129.566,56379.66667,58080.82562,59868.22384,60959.65207,61868.45249,62303.80804,61374.97999,58361.46769,64388.49228,55347.9554,15.92895752,22.03775376
2021-11-19T05:00:00+01:00,56010,4357.96,56293.66545,57620.64215,59517.47622,60676.81481,61659.22205,62179.17818,60960.14264,58074.8098,63845.47548,55189.47696,6.089160691,22.98395337
2021-11-19T09:00:00+01:00,57036,7064.466,56485.41344,57490.72167,59291.88747,60468.76825,61494.10697,62077.33306,60738.61343,57845.16151,63632.06536,54951.70958,21.62656541,32.13096178
2021-11-19T13:00:00+01:00,57874.5,6721.606,56760.67949,57576.00574,59163.03406,60320.52435,61364.83529,61994.10865,60608.31532,57717.75281,63498.87782,54827.19031,53.98221244,38.55388427
2021-11-19T17:00:00+01:00,58074,4093.369,56925.08525,57686.67113,59064.03097,60192.15153,61247.30546,61916.48273,60450.89927,57677.16266,63224.63588,54903.42606,85.46190939,40.00858811
2021-11-19T21:00:00+01:00,58095.5,2206.774,56991.57565,57777.52199,58975.9827,60072.34287,61134.74098,61840.81971,60305.68184,57646.28356,62965.08012,54986.88528,99.0223137,40.17297146
2021-11-20T01:00:00+01:00,58561,4614.844,58510.83333,57951.62822,58938.257,59985.98042,61042.82166,61775.87278,60241.87049,57634.64351,62849.09746,55027.41654,100,43.76578976
2021-11-20T05:00:00+01:00,58423.5,2303.037,58514.71729,58056.48861,58891.46091,59896.69583,60949.27446,61709.48916,60140.81629,57642.10553,62639.52705,55143.39477,98.74142122,42.9453964
2021-11-20T09:00:00+01:00,58645,1701.868,58530.07457,58187.26892,58869.05537,59825.17035,60866.97894,61648.80621,60058.27822,57679.83252,62436.72393,55301.38681,98.74142122,44.7423445
2021-11-20T13:00:00+01:00,57645.5,4444.583,58353.65164,58066.87583,58757.82306,59700.61776,60751.92612,61569.53282,59954.17286,57561.47327,62346.87244,55168.77369,90.02228308,38.8034106
2021-11-20T17:00:00+01:00,59474,6997.303,58515.32117,58379.57009,58822.93006,59687.66817,60706.2859,61528.03712,60104.86201,57540.99811,62668.72591,54977.13421,91.28086186,51.48937466
2021-11-20T21:00:00+01:00,59731,2451.227,58639.32001,58679.88785,58905.48187,59690.14428,60671.45427,61492.45223,60131.24011,57679.72363,62582.75659,55228.20715,91.28086186,52.96521133
2021-11-21T01:00:00+01:00,58729,3665.347,59036.33333,58690.80166,58889.43806,59635.22175,60602.0809,61437.7304,60111.64214,57667.23399,62556.0503,55222.82583,93.53397084,46.96587606
2021-11-21T05:00:00+01:00,59019,2391.22,59007.57768,58763.73462,58901.21642,59600.00908,60545.54229,61389.83475,60084.22735,57718.20549,62450.24922,55352.18363,89.0171098,48.77436048
2021-11-21T09:00:00+01:00,58741,4010.601,58956.28796,58758.68248,58886.65129,59550.92284,60481.09436,61337.38258,60044.5543,57728.74829,62360.36032,55412.94227,82.51359388,47.11570367
2021-11-21T13:00:00+01:00,59240,4005.982,58997.24365,58865.64193,58918.7739,59533.15582,60436.76956,61295.85025,60039.5767,57797.97111,62281.18228,55556.36553,84.83977352,50.3776916
2021-11-21T17:00:00+01:00,59322.5,4820.969,59127.73687,58967.16595,58955.47628,59521.11835,60396.97422,61256.77401,60059.9003,57851.05225,62268.74834,55642.20421,84.61852791,50.91673919
2021-11-21T21:00:00+01:00,58627,2636.744,59107.21565,58891.57351,58925.6148,59470.02587,60333.76085,61204.69927,60032.11567,57819.11392,62245.11743,55606.11216,75.5419911,46.34596327
2021-11-22T01:00:00+01:00,57423,8442.233,57741.16667,58565.22384,58789.01345,59353.05296,60229.80511,61129.81414,59941.15712,57636.86978,62245.44447,55332.58244,48.46268117,39.70162588
2021-11-22T05:00:00+01:00,57332,5290.117,57565.43746,58291.1741,58656.55768,59237.56422,60126.31207,61054.6099,59801.61966,57511.4957,62091.74363,55221.37174,20.90375088,39.2436853
2021-11-22T09:00:00+01:00,57228.5,3420.057,57526.70137,58055.0243,58526.73426,59122.76055,60022.81878,60978.84535,59650.36324,57403.10527,61897.6212,55155.84731,3.150470282,38.69696973
2021-11-22T13:00:00+01:00,58217.5,12432.743,57797.1086,58091.13001,58498.62205,59071.03138,59958.34311,60924.16524,59762.77754,57234.46657,62291.0885,54706.1556,18.99351147,46.38350622
2021-11-22T17:00:00+01:00,56001.5,8927.344,57542.21511,57626.76779,58271.61096,58895.62959,59817.02728,60826.68672,59619.39819,56923.82372,62314.97266,54228.24925,17.95721508,35.60958471
2021-11-22T21:00:00+01:00,56278,6692.784,57343.71801,57327.04161,58090.3736,58746.05075,59690.63345,60736.61372,59420.3546,56760.39259,62080.31661,54100.43059,21.70032043,37.55850287
2021-11-23T01:00:00+01:00,56965,4913.238,56757.66667,57246.58792,57988.06691,58644.27642,59593.2894,60661.9283,59314.33498,56661.79883,61966.87113,54009.26268,16.47103717,42.23662168
2021-11-23T05:00:00+01:00,56076,3852.772,56570.21454,56986.45727,57814.24264,58497.51777,59467.67192,60571.11783,59127.313,56501.17229,61753.45371,53875.03158,22.20722692,38.24372699
2021-11-23T09:00:00+01:00,56139,14581.945,56461.30491,56798.13343,57661.94786,58362.74533,59348.79078,60483.35313,59056.12033,56267.77538,61844.46527,53479.43044,25.16361991,38.68609238
2021-11-23T13:00:00+01:00,56892.5,7177.975,56570.06548,56819.10378,57591.99805,58278.73131,59261.06611,60412.24712,59000.94392,56183.05218,61818.83565,53365.16045,30.41348334,43.86525138
2021-11-23T17:00:00+01:00,57810.5,3538.727,56670.28812,57039.41405,57611.86186,58251.97523,59209.26018,60360.72738,58992.3116,56231.41213,61753.21107,53470.51266,54.8509961,49.46579048
2021-11-23T21:00:00+01:00,57586.5,2499.762,56736.4125,57160.98871,57609.55624,58213.94808,59151.30446,60305.79218,58923.11671,56295.99577,61550.23764,53668.87484,75.57326655,48.20206224
2021-11-24T01:00:00+01:00,56431.5,4629.228,56762.83333,56998.88011,57502.46022,58112.0939,59054.16858,60229.07352,58836.98065,56167.93978,61506.02152,53498.89892,73.48236348,42.21354612
2021-11-24T05:00:00+01:00,56555.5,2830.572,56679.03958,56900.35119,57416.37293,58023.14568,58964.93042,60156.32949,58692.82047,56139.92538,61245.71556,53587.03029,61.16409472,43.03184163
2021-11-24T09:00:00+01:00,56683.5,4288.747,56740.41351,56852.16204,57349.74811,57946.5945,58883.45076,60087.56059,58612.59226,56086.90396,61138.28056,53561.21567,53.72169029,43.91473022
2021-11-24T13:00:00+01:00,56780,6252.096,56704.14796,56836.12603,57297.95283,57879.93195,58808.32752,60022.06434,58560.45097,56035.45469,61085.44725,53510.45841,59.4907586,44.61166805
2021-11-24T17:00:00+01:00,56885,2132.668,56720.33917,56846.98691,57260.41166,57823.0787,58739.63725,59959.94426,58474.23137,56046.59196,60901.87077,53618.95256,65.20363116,45.40660376
2021-11-24T21:00:00+01:00,57185.5,2857.462,56774.85916,56922.21204,57253.60151,57786.64563,58684.13235,59905.00477,58430.61266,56076.59036,60784.63496,53722.56806,74.3558464,47.71917955
2021-11-25T01:00:00+01:00,57766,4764.133,57753.33333,57109.72048,57300.18319,57785.46588,58651.34191,59862.64824,58476.40783,56123.95855,60828.85711,53771.50927,86.03321924,51.9532879
2021-11-25T05:00:00+01:00,57659.5,3056.628,57659.01179,57231.89371,57332.84836,57778.26783,58615.91898,59819.02154,58481.73552,56183.96119,60779.50985,53886.18686,93.80882998,51.13506718
2021-11-25T09:00:00+01:00,58035,4537.034,57775.14591,57410.36177,57396.68033,57792.93824,58595.17188,59783.69438,58542.64698,56250.71367,60834.58029,53958.78036,98.01058371,53.8923148
2021-11-25T13:00:00+01:00,59078.5,6137.853,58098.26788,57781.05915,57549.57302,57866.39891,58612.4336,59769.73014,58701.68492,56397.46113,61005.9087,54093.23735,98.01058371,60.55353446
2021-11-25T17:00:00+01:00,58899.5,4046.856,58263.13988,58029.60156,57672.29366,57925.43326,58622.68597,59752.49786,58794.29042,56550.2969,61038.28393,54306.30339,97.13907715,58.97945571
2021-11-25T21:00:00+01:00,58937,2425.266,58329.17868,58231.24566,57787.26696,57983.23707,58633.91147,59736.34938,58884.97824,56689.55569,61080.40079,54494.13314,94.71285605,59.21862846
2021-11-26T01:00:00+01:00,57980,3822.441,58329.66667,58175.41329,57804.78815,57983.0521,58610.55749,59701.57019,58916.30576,56693.27053,61139.34098,54470.23531,77.42162539,51.0399054
2021-11-26T05:00:00+01:00,57024.5,5990.883,57681.0268,57919.65478,57733.85286,57928.27769,58553.91258,59648.5589,58861.54779,56606.15794,61116.93764,54350.76808,50.99663912,44.4404375
2021-11-26T09:00:00+01:00,53767.5,25055.6,55632.97658,56996.95372,57373.27533,57690.51897,58382.96927,59532.10229,58657.92062,56088.63004,61227.21119,53519.33946,20.08952688,30.13632088
2021-11-26T13:00:00+01:00,54365.5,8833.319,55357.48484,56412.18623,57099.84121,57500.51788,58239.48823,59429.79333,58386.90469,55812.77773,60961.03165,53238.65076,8.628481233,34.31661059
2021-11-26T17:00:00+01:00,54390,4400.32,55264.54471,55962.81151,56853.49201,57322.774,58102.0065,59329.99544,58099.22953,55607.75449,60590.70456,53116.27945,9.351642489,34.48955839
2021-11-26T21:00:00+01:00,53800.5,3857.804,55169.81699,55482.29784,56575.94728,57121.5012,57948.38127,59220.50048,57805.88212,55346.01244,60265.7518,52886.14276,11.70818532,32.28670488
2021-11-27T01:00:00+01:00,54375.5,4204.923,54236.66667,55236.34277,56375.90662,56964.58685,57820.77837,59124.55988,57586.95325,55164.85998,60009.04653,52742.76671,14.14917288,36.54405178
2021-11-27T05:00:00+01:00,54400,1964.695,54293.93401,55050.48882,56196.27874,56818.03903,57698.60771,59031.00424,57345.78633,55046.77115,59644.80151,52747.75597,16.60067739,36.72659648
2021-11-27T09:00:00+01:00,54635.5,5992.737,54520.78581,54958.26908,56054.38977,56693.32251,57589.21101,58943.96455,57191.03967,54917.73986,59464.33948,52644.44005,23.47135656,38.55631235
2021-11-27T13:00:00+01:00,54899,3574.572,54603.40185,54945.09817,55949.35433,56590.7898,57493.13204,58863.86624,57053.56496,54845.14371,59261.98621,52636.72245,27.94377794,40.62520968
2021-11-27T17:00:00+01:00,54957,2154.64,54644.45944,54947.74302,55859.1403,56497.43038,57402.5559,58786.50255,56921.90731,54796.37329,59047.44133,52670.83927,32.73138555,41.09536697
2021-11-27T21:00:00+01:00,54778.5,4216.026,54642.43299,54910.13346,55760.90028,56399.20579,57308.83962,58707.13617,56821.1125,54700.68805,58941.53695,52580.2636,34.86055918,40.04442659
2021-11-28T01:00:00+01:00,54177,4729.992,54253.33333,54747.21492,55616.90934,56272.2226,57196.9882,58617.4305,56678.03498,54555.7837,58800.28625,52433.53243,30.82471222,36.64373646
2021-11-28T05:00:00+01:00,54547.5,2297.271,54304.76691,54702.83382,55519.69031,56173.66702,57102.36362,58536.83782,56552.34269,54487.03793,58617.64744,52421.73318,34.57965718,40.02244702
2021-11-28T09:00:00+01:00,54524.5,2772.806,54376.69896,54663.20408,55429.21846,56079.42891,57010.29707,58457.38558,56445.07424,54413.36269,58476.7858,52381.65113,45.92988203,39.8802653
2021-11-28T13:00:00+01:00,54321,2581.724,54371.40998,54587.15873,55328.47133,55978.94726,56914.25074,58375.47696,56312.69455,54344.24811,58281.141,52375.80166,64.13708884,38.57450993
2021-11-28T17:00:00+01:00,54630,6692.544,54319.16247,54596.67901,55264.97394,55901.86456,56832.67036,58301.3091,56307.00264,54222.94523,58391.06006,52138.88782,81.70577962,41.6961291
2021-11-28T21:00:00+01:00,57299,10561.938,55080.28455,55197.19479,55449.8854,55981.70087,56849.32499,58281.46139,56617.87634,54281.89445,58953.85822,51945.91257,92.3324925,60.41081748
2021-11-29T01:00:00+01:00,57355,7819.427,57592.66667,55676.70706,55623.07763,56060.1751,56867.38481,58263.11562,56784.56922,54461.58604,59107.5524,52138.60287,100,60.69588476
2021-11-29T05:00:00+01:00,57506,2602.412,57562.49367,56083.2166,55794.25239,56142.79367,56890.1925,58248.12323,56904.17316,54684.33163,59124.01468,52464.49011,100,61.50088351
2021-11-29T09:00:00+01:00,56901,5174.649,57397.43375,56264.94624,55894.86581,56186.11974,56890.57848,58221.44753,56991.29223,54798.43939,59184.14508,52605.58655,93.30344726,56.50716762
2021-11-29T13:00:00+01:00,57136.5,4487.816,57348.32703,56458.62486,56007.74165,56240.42719,56899.36139,58199.96342,57072.17333,54943.30997,59201.03668,52814.44662,88.52676263,57.93884094
2021-11-29T17:00:00+01:00,57876.5,7481.958,57505.56978,56773.70822,56177.62877,56333.91706,56934.2592,58193.5582,57297.20819,55058.04936,59536.36701,52818.89053,88.52676263,62.15450436
2021-11-29T21:00:00+01:00,57785,3207.001,57554.16091,56998.43973,56323.75343,56416.83609,56964.6428,58185.46794,57417.47003,55230.03683,59604.90323,53042.60363,94.15369734,61.33590104
2021-11-30T01:00:00+01:00,57115,5091.68,57301.66667,57024.34201,56395.68493,56456.73117,56970.0127,58164.27055,57494.85035,55296.51952,59693.18117,53098.18869,90.32033413,55.5650364
2021-11-30T05:00:00+01:00,56506.5,7429.859,56862.8723,56909.26601,56405.75903,56459.5751,56953.45867,58131.44341,57524.98406,55286.534,59763.43411,53048.08395,75.59211524,50.88265915
2021-11-30T09:00:00+01:00,57624.5,7992.731,56998.18448,57068.2069,56516.55367,56526.14224,56977.42443,58121.40493,57660.54833,55372.559,59948.53767,53084.56966,70.65019372,57.90194229
2021-11-30T13:00:00+01:00,57189.5,14540.456,57355.31389,57095.16092,56577.7306,56564.0484,56984.99856,58102.95137,57783.72565,55371.73556,60195.71575,52959.74546,68.6242416,54.63059976
2021-11-30T17:00:00+01:00,57647.5,13177.02,57401.03504,57217.90294,56674.98237,56625.95992,57008.65933,58093.93253,57931.08491,55418.87982,60443.29,52906.67473,76.57768764,57.36203118
2021-11-30T21:00:00+01:00,56962,4527.3,57381.53866,57161.03562,56701.07488,56645.16221,57006.99292,58071.51802,57939.27724,55462.87252,60415.68197,52986.46779,66.51344024,52.28796991
2021-12-01T01:00:00+01:00,57424,5873.483,57273.83333,57219.47215,56766.79535,56689.66722,57021.88603,58058.69588,57987.80468,55545.78601,60429.82336,53103.76733,56.48404266,55.16638949
2021-12-01T05:00:00+01:00,57200,3430.606,57221.72087,57215.145,56806.17759,56718.8291,57028.24725,58041.69201,57990.72197,55621.6332,60359.81074,53252.54443,37.61139422,53.48169147
2021-12-01T09:00:00+01:00,57175.5,5332.226,57239.12751,57206.335,56839.75235,56744.92458,57033.50627,58024.53969,58014.75785,55664.74685,60364.76885,53314.73585,27.47289474,53.290003
2021-12-01T13:00:00+01:00,58638.5,10036.461,57616.63788,57524.59389,57003.27487,56853.12889,57090.82748,58036.69732,58224.13712,55782.41262,60665.86162,53340.68811,47.79832616,62.03954299
2021-12-01T17:00:00+01:00,57462,9381.887,57684.14207,57510.68414,57044.97715,56887.92152,57104.08364,58025.31717,58323.13495,55766.81935,60879.45056,53210.50374,47.49804512,53.38014983
2021-12-01T21:00:00+01:00,57225,6365.967,57583.42916,57447.19877,57061.34286,56907.18315,57108.40208,58009.46931,58320.70368,55801.98205,60839.42532,53283.26041,43.12516215,51.8112892
2021-12-02T01:00:00+01:00,56369,8350.195,56519.83333,57207.59905,56998.4026,56876.42983,57081.99486,57976.98477,58281.41622,55715.38899,60847.44345,53149.36175,10.13179494,46.49596296
2021-12-02T05:00:00+01:00,56829.5,5210.726,56588.7414,57123.57704,56983.04782,56873.74812,57072.97719,57954.2623,58225.06046,55741.03518,60709.08575,53257.00989,9.183197803,49.49759948
2021-12-02T09:00:00+01:00,56384.5,4909.537,56583.53834,56959.33769,56928.63438,56845.79109,57048.38872,57923.1779,58158.86041,55698.40836,60619.31246,53237.9563,7.018681149,46.76718939
2021-12-02T13:00:00+01:00,56550,7044.507,56607.13372,56868.37376,56894.21308,56828.88874,57030.58912,57895.98625,58128.92296,55659.50319,60598.34272,53190.08343,10.06797431,47.91787093
2021-12-02T17:00:00+01:00,56640,4426.662,56598.9333,56817.62404,56871.1028,56818.0951,57016.63951,57871.11524,58079.8334,55662.37219,60497.29461,53244.91098,8.076467159,48.56894496
2021-12-02T21:00:00+01:00,56501.5,3419.129,56608.1642,56747.37425,56837.50254,56800.00395,56998.24167,57843.99414,58019.50239,55655.50269,60383.50208,53291.503,9.826300393,47.58314958
2021-12-03T01:00:00+01:00,56369,3472.937,56421,56663.29108,56794.9114,56775.37515,56975.76875,57814.78634,57938.48269,55651.34012,60225.62526,53364.19754,7.018364946,46.60850985
2021-12-03T05:00:00+01:00,56769.5,3977.737,56580.00611,56686.89307,56792.60127,56775.03943,56968.40201,57794.0876,57907.77461,55677.42794,60138.12129,53447.08126,9.97117787,49.94586348
2021-12-03T09:00:00+01:00,57024.5,5343.144,56740.86257,56761.91683,56813.68298,56789.29432,56970.40551,57778.84824,57911.41536,55715.95059,60106.88013,53520.48582,19.44961707,52.00301593
2021-12-03T13:00:00+01:00,56058,9093.782,56649.44561,56605.49087,56744.98452,56747.50607,56937.8196,57744.77204,57898.27174,55591.69731,60204.84617,53285.12288,19.20825935,44.53250964
2021-12-03T17:00:00+01:00,53904.5,15155.376,55805.84274,56005.27067,56486.75866,56585.04858,56829.48676,57668.72705,57718.95393,55254.56339,60183.34447,52790.17285,11.80991973,33.11690444
2021-12-03T21:00:00+01:00,53626.5,19277.007,54824.87505,55476.65497,56226.73514,56415.98866,56715.09437,57588.68295,57583.13075,54870.33954,60295.92197,52157.54832,-2.37E-15,31.97731512
2021-12-04T01:00:00+01:00,52024.5,7470.331,52633,54709.50942,55844.71377,56165.04645,56547.57315,57478.50111,57234.61683,54454.8107,60014.42296,51675.00457,-1.78E-15,26.35020907
2021-12-04T05:00:00+01:00,47236.5,52673.628,47603.17773,53048.84066,55062.14888,55654.8438,56215.03482,57275.6892,57193.84458,52930.45318,61457.23599,48667.06177,-1.78E-15,16.82219935
2021-12-04T09:00:00+01:00,46480,10074.963,47491.11879,51589.09829,54281.95353,55130.56701,55867.355,57061.91318,56387.70668,52176.20037,60599.21299,47964.69407,-1.78E-15,15.84718771
2021-12-04T13:00:00+01:00,48182.5,10833.956,47522.78159,50832.07645,53727.45775,54733.53461,55592.8959,56886.08322,55828.69282,51626.22268,60031.16296,47423.75254,9.555959931,26.21229708
2021-12-04T17:00:00+01:00,49249.5,7785.029,47635.13014,50480.39279,53320.37068,54420.1612,55366.34604,56734.86375,55390.58896,51250.1524,59531.02552,47109.71584,24.33312009,31.87560163
2021-12-04T21:00:00+01:00,49125.5,5568.598,47716.86628,50179.30551,52939.0188,54117.60913,55143.45868,56584.18328,54930.29292,50947.74469,58912.84115,46965.19645,38.83068169,31.57232812
2021-12-05T01:00:00+01:00,49175,6781.679,49068.66667,49956.1265,52596.83528,53835.17433,54930.29945,56437.46678,54545.94696,50647.7236,58444.17032,46749.50024,44.02926599,31.85107071
2021-12-05T05:00:00+01:00,49256.5,3766.282,49126.33227,49800.65395,52293.16843,53573.53579,54727.66375,56295.26941,54162.27213,50424.06473,57900.47954,46685.85732,44.4571996,32.33977046
2021-12-05T09:00:00+01:00,49234,4671.764,49131.85778,49674.73085,52015.06221,53325.56232,54531.46147,56155.4423,53807.87279,50222.25163,57393.49395,46636.63047,45.10130025,32.27096789
2021-12-05T13:00:00+01:00,47930,8305.465,48883.83461,49287.01288,51643.69292,53017.24447,54295.69499,55992.56225,53443.15989,49844.22595,57042.09382,46245.29201,42.00093122,28.4881784
2021-12-05T17:00:00+01:00,48879,8114.723,48839.2938,49196.34335,51392.3572,52780.77336,54102.2416,55851.69963,53166.89796,49617.81644,56715.97947,46068.73493,48.47707256,34.50518397
2021-12-05T21:00:00+01:00,49358,4695.73,48873.99772,49232.26705,51207.41564,52585.18631,53932.8044,55723.11152,52926.45348,49488.37779,56364.52917,46050.3021,66.66874363,37.36963561
2021-12-06T01:00:00+01:00,48973,5560.733,48889,49174.65215,51004.28694,52378.77566,53755.66853,55589.44595,52679.53637,49329.03751,56030.03522,45978.53866,86.2367816,36.0065414
2021-12-06T05:00:00+01:00,48383.5,5454.671,48666.99173,48998.84056,50766.03358,52150.4742,53563.80537,55446.75395,52430.30091,49101.76626,55758.83556,45773.23161,92.6139006,33.96372164
2021-12-06T09:00:00+01:00,48550,15599.932,48474.45429,48899.09822,50564.57598,51944.73282,53384.74089,55310.18456,52283.21707,48845.9349,55720.49925,45408.65272,89.07393449,35.08397352
2021-12-06T13:00:00+01:00,48941.5,8707.2,48495.82937,48908.52083,50417.02362,51773.11951,53226.05372,55184.072,52094.47606,48739.57118,55449.38094,45384.66631,91.18505466,37.75772338
2021-12-06T17:00:00+01:00,49060.5,4109.646,48550.28505,48942.29398,50293.70329,51618.11268,53077.28394,55062.81315,51899.51627,48687.89031,55111.14223,45476.26436,96.46003389,38.58573791
2021-12-06T21:00:00+01:00,50422,7905.537,48794.89671,49271.11754,50305.36663,51549.76339,52982.45237,54970.91586,51951.97868,48658.75458,55245.20279,45365.53047,100,47.23456787
2021-12-07T01:00:00+01:00,50888,5519.736,50908.16667,49630.42475,50358.3333,51511.94834,52907.6505,54890.06604,51972.65163,48744.01497,55201.2883,45515.3783,100,49.838397
2021-12-07T05:00:00+01:00,50870,3455.876,50933.70696,49905.88592,50404.84845,51475.26557,52834.87727,54810.46077,51942.89405,48866.80286,55018.98524,45790.71167,99.84060153,49.73630123
2021-12-07T09:00:00+01:00,51426.5,4070.704,51026.93619,50243.80016,50497.72587,51472.47897,52784.57808,54743.45164,51976.12535,49019.32639,54932.92431,46062.52742,99.84060153,52.94567687
2021-12-07T13:00:00+01:00,51701.5,8899.306,51172.06929,50567.73346,50607.15988,51485.56589,52745.89672,54683.21498,52079.53083,49134.78893,55024.27272,46190.04704,99.84060153,54.49202002
2021-12-07T17:00:00+01:00,50850,4946.789,51160.95839,50630.45936,50629.23625,51449.24783,52678.18612,54607.30973,52082.22356,49176.24895,54988.19818,46270.27433,93.10145738,49.11036173
2021-12-07T21:00:00+01:00,50580.5,5872.415,51046.52797,50619.35728,50624.80569,51399.6051,52603.26876,54527.57092,52042.93676,49206.67461,54879.1989,46370.41247,81.76591393,47.51103747
2021-12-08T01:00:00+01:00,50132,3314.802,50340.16667,50511.05566,50580.00517,51327.17052,52515.00916,54440.52992,51946.01974,49213.9906,54678.04887,46481.96147,66.175987,44.89097987
2021-12-08T05:00:00+01:00,50470,3770.786,50375.91121,50501.93218,50570.0047,51278.18935,52441.97312,54361.90556,51879.30394,49260.70546,54497.90242,46642.10698,61.31804294,47.25180003
2021-12-08T09:00:00+01:00,49182,9953.721,49862.77655,50208.61392,50443.82245,51158.4071,52325.54551,54259.33317,51794.06461,49093.5803,54494.54891,46393.096,49.42523595,40.18686475
2021-12-08T13:00:00+01:00,50622,13501.21,49977.74124,50300.47749,50460.02041,51127.75527,52264.7046,54187.30677,51907.99527,49012.04556,54803.94498,46116.09585,56.11807698,49.31176832
2021-12-08T17:00:00+01:00,50428.5,4694.805,50038.24512,50328.92694,50457.15492,51087.79782,52199.12586,54112.87496,51858.77443,49055.53541,54662.01345,46252.29639,55.43428367,48.24663995
2021-12-08T21:00:00+01:00,50451.5,3497.574,50075.09541,50356.1654,50456.64084,51051.43795,52136.71065,54040.37248,51811.53752,49101.74415,54521.3309,46391.95078,65.87380733,48.38933942
2021-12-09T01:00:00+01:00,49507,4824.913,49892.5,50167.46197,50370.30985,50963.18435,52042.79242,53950.60273,51724.53535,49016.08436,54432.98634,46307.63337,48.2957726,43.13009868
