time,close,Volume,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 3,Lower ATR 3,K,RSI
2022-09-02T23:00:00+02:00,19976,1056.134,19931.08876,19976.5844,20020.03297,20049.85458,20058.85383,20064.95384,19888.21497,20241.69271,19711.4761,97.92975776,48.18205142
2022-09-02T23:15:00+02:00,19916,679.923,19927.73571,19971.07673,20014.08823,20045.07406,20056.02504,20057.45549,19884.69797,20230.21302,19711.94044,94.49823838,44.1286374
2022-09-02T23:30:00+02:00,19960.5,482.582,19935.01666,19970.11521,20011.02604,20042.05356,20054.13345,20055.6812,19884.54922,20226.81319,19713.41723,93.05576529,47.64646941
2022-09-02T23:45:00+02:00,19964.5,856.364,19941.56851,19969.60474,20008.36741,20039.28379,20052.35853,20054.84459,19884.36488,20225.32429,19713.88518,92.46432426,47.96362875
2022-09-03T00:00:00+02:00,19985.5,633.391,19951.33107,19971.04976,20007.0607,20037.36294,20051.0346,20054.37962,19887.7199,20221.03934,19721.06018,97.96608588,49.68691131
2022-09-03T00:15:00+02:00,19921,682.332,19944.59083,19966.49978,20002.14295,20033.20712,20048.45966,20050.02037,19882.9792,20217.06154,19715.93802,87.57270709,44.78152239
2022-09-03T00:30:00+02:00,19905,1254.157,19935.79287,19960.90889,19996.59192,20028.62829,20045.61888,20043.14229,19878.67549,20207.6091,19714.20869,73.55180907,43.63080256
2022-09-03T00:45:00+02:00,19981.5,1109.951,19945.95001,19962.78081,19995.72953,20026.94514,20044.34919,20046.35468,19879.20694,20213.50243,19712.05919,73.55180907,50.2175786
2022-09-03T01:00:00+02:00,19956,853.074,19948.18334,19962.16437,19993.45927,20024.41139,20042.59971,20043.69726,19880.63149,20206.76302,19717.56573,77.21123303,48.19593371
2022-09-03T01:15:00+02:00,19936,433.675,19945.47593,19959.78579,19990.17588,20021.25384,20040.48882,20038.03061,19881.54098,20194.52025,19725.05134,77.23695668,46.61099675
2022-09-03T01:30:00+02:00,19922,466.833,19940.25906,19956.35072,19986.28012,20017.70906,20038.14251,20030.6852,19882.01625,20179.35414,19733.3473,55.0932894,45.48344199
2022-09-03T01:45:00+02:00,19940.5,611.177,19940.3126,19954.90975,19983.66411,20014.95159,20036.20899,20027.50604,19882.31345,20172.69864,19737.12085,49.61229739,47.2977329
2022-09-03T02:00:00+02:00,19950,540.633,19942.46536,19954.46341,19981.74045,20012.63189,20034.50188,20025.2314,19883.69542,20166.76738,19742.15943,54.24242263,48.25014347
2022-09-03T02:15:00+02:00,19956,484.565,19945.47305,19954.6031,19980.26956,20010.60932,20032.94739,20022.45909,19886.74711,20158.17107,19751.03512,69.60952285,48.87850671
2022-09-03T02:30:00+02:00,20026,1582.316,19963.36793,19961.09372,19982.88273,20011.15899,20032.80982,20031.35286,19890.83459,20171.87113,19750.31632,83.26694277,55.64516249
2022-09-03T02:45:00+02:00,19991.5,592.741,19969.6195,19963.85793,19983.37515,20010.45688,20031.9918,20031.84856,19895.86731,20167.82981,19759.88606,83.08911302,51.99244148
2022-09-03T03:00:00+02:00,19935,1098.77,19961.92628,19961.23448,19980.61085,20007.76199,20030.07117,20029.29721,19893.17176,20165.42265,19757.04631,64.76397184,46.59773375
2022-09-03T03:15:00+02:00,19954.5,474.392,19960.276,19960.62226,19979.1188,20005.85978,20028.57471,20025.85907,19895.38544,20156.3327,19764.91181,45.16403412,48.5807413
2022-09-03T03:30:00+02:00,19931,242.767,19953.77022,19957.92932,19976.36916,20003.18622,20026.64254,20020.47065,19895.388,20145.55331,19770.30534,29.50138539,46.34714049
2022-09-03T03:45:00+02:00,19945.5,468.826,19951.93239,19956.79939,19974.60521,20001.12599,20025.03576,20016.6949,19896.90387,20136.48594,19777.11283,33.21906182,47.93769883
2022-09-03T04:00:00+02:00,19918,690.742,19944.39186,19953.27217,19971.37062,19998.15721,20022.91624,20012.13944,19894.4049,20129.87397,19776.67037,19.4856662,45.20083873
2022-09-03T04:15:00+02:00,19926,968.675,19940.30478,19950.79288,19968.77802,19995.58017,20020.9971,20009.74106,19891.8447,20127.63741,19773.94835,15.02249928,46.16376291
2022-09-03T04:30:00+02:00,19950,481.69,19942.45927,19950.7208,19967.70499,19993.9523,20019.59122,20007.77982,19893.66178,20121.89786,19779.54374,15.37670956,49.05589455
2022-09-03T04:45:00+02:00,19932.5,299.276,19940.2461,19949.06436,19965.69327,19991.75758,20017.86664,20004.47631,19893.65242,20115.30021,19782.82852,21.34298681,47.07025067
2022-09-03T05:00:00+02:00,19892,742.421,19929.52475,19943.8767,19961.48223,19988.19481,20015.37423,19998.29493,19889.45846,20107.13141,19780.62198,18.26978904,42.75687056
2022-09-03T05:15:00+02:00,19869.5,897.102,19916.18591,19937.11518,19956.2261,19983.95571,20012.48564,19992.53926,19881.6911,20103.38741,19770.84294,5.966277251,40.53454006
2022-09-03T05:30:00+02:00,19910,603.508,19914.81127,19934.65016,19953.58461,19981.31443,20010.45622,19989.22252,19880.0778,20098.36724,19770.93309,12.00690414,45.97749391
2022-09-03T05:45:00+02:00,19888.5,258.582,19908.96432,19930.45469,19949.86549,19977.99963,20008.04124,19983.20045,19877.70893,20088.69198,19772.21741,18.97035085,43.69120048
2022-09-03T06:00:00+02:00,19917.5,410.179,19910.86114,19929.27699,19948.01603,19975.83893,20006.24835,19981.54091,19877.01307,20086.06876,19772.48523,39.1892082,47.48451028
2022-09-03T06:15:00+02:00,19921.5,299.61,19913.22533,19928.56999,19946.50083,19973.89825,20004.57016,19978.49363,19878.64635,20078.34092,19778.79907,56.4040588,48.00480799
2022-09-03T06:30:00+02:00,19906,246.219,19911.6197,19926.51818,19944.1865,19971.47332,20002.61828,19974.5187,19878.51765,20070.51975,19782.5166,71.20679126,46.09885992
2022-09-03T06:45:00+02:00,19921,297.844,19913.70421,19926.01652,19942.86155,19969.6707,20001.00207,19972.9813,19879.05175,20066.91084,19785.12221,81.13191705,48.24056704
2022-09-03T07:00:00+02:00,19945,612.084,19920.65883,19927.74229,19942.98375,19968.7896,19999.89312,19973.20958,19882.27501,20064.14416,19791.34043,85.24349564,51.55719014
2022-09-03T07:15:00+02:00,19936.5,187.005,19924.17909,19928.53845,19942.61325,19967.6364,19998.63781,19971.54379,19885.53311,20057.55447,19799.52243,93.09106496,50.32719967
2022-09-03T07:30:00+02:00,19940.5,315.833,19927.80596,19929.62586,19942.49249,19966.66724,19997.48657,19970.20225,19889.04948,20051.35502,19807.8967,94.35527612,50.92058612
2022-09-03T07:45:00+02:00,19932.5,566.92,19928.84908,19929.88715,19941.92149,19965.44699,19996.19971,19969.27951,19890.49479,20048.06422,19811.71007,88.56747363,49.64328249
2022-09-03T08:00:00+02:00,19906.5,318.995,19923.88262,19927.76104,19939.89741,19963.34174,19994.42347,19966.69681,19888.82528,20044.56833,19810.95376,74.38281608,45.63662418
2022-09-03T08:15:00+02:00,19856.5,1950.035,19908.9087,19921.28277,19935.13184,19959.52596,19991.69232,19963.90169,19878.66385,20049.13953,19793.426,42.97462179,39.10094906
2022-09-03T08:30:00+02:00,19876,810.185,19901.59566,19917.16615,19931.75288,19956.54289,19989.40138,19958.56229,19875.77001,20041.35458,19792.97773,24.67525757,42.55612347
2022-09-03T08:45:00+02:00,19880,687.606,19896.79662,19913.78741,19928.79557,19953.80921,19987.23501,19954.29811,19873.27671,20035.31952,19792.2553,20.39514412,43.2671796
2022-09-03T09:00:00+02:00,19888.5,454.977,19894.95293,19911.48856,19926.49297,19951.47674,19985.27987,19951.24849,19871.72862,20030.76837,19792.20874,35.7262615,44.82999188
2022-09-03T09:15:00+02:00,19889,268.324,19893.63006,19909.44414,19924.35051,19949.24543,19983.37333,19947.8998,19870.98848,20024.81111,19794.07717,42.06839735,44.92609866
2022-09-03T09:30:00+02:00,19857.5,444.36,19885.60115,19904.72195,19920.53048,19945.96881,19980.88079,19943.68077,19865.76312,20021.59842,19787.84547,33.80047311,40.17756187
2022-09-03T09:45:00+02:00,19812.5,4365.884,19869.35645,19896.33813,19914.35731,19941.20206,19977.54652,19940.2999,19852.37637,20028.22343,19764.45284,18.46935573,34.55806804
2022-09-03T10:00:00+02:00,19797,1426.836,19853.27724,19887.30739,19907.65118,19936.05199,19973.97134,19932.20046,19842.41433,20021.9866,19752.62819,2.881053259,32.85355675
2022-09-03T10:15:00+02:00,19835.5,793.901,19849.32674,19882.59763,19903.52826,19932.46085,19971.22933,19928.21262,19836.98264,20019.44261,19745.75266,13.94819304,40.68001342
2022-09-03T10:30:00+02:00,19820.5,605.085,19842.9208,19876.95239,19898.78379,19928.46225,19968.2446,19921.45203,19832.45276,20010.4513,19743.45349,24.88845583,38.78329822
2022-09-03T10:45:00+02:00,19783.5,1238.468,19829.71618,19868.45672,19892.19614,19923.28502,19964.58629,19913.70638,19823.20706,20004.2057,19732.70774,27.94298055,34.50914239
2022-09-03T11:00:00+02:00,19772.5,2444.52,19817.00147,19859.73338,19885.35636,19917.89984,19960.7826,19909.14378,19810.32298,20007.96458,19711.50218,14.94666796,33.3330111
2022-09-03T11:15:00+02:00,19790,662.883,19811.00114,19853.39398,19879.90743,19913.33199,19957.40076,19901.3465,19805.44147,19997.25153,19709.53644,14.84754627,37.01104788
2022-09-03T11:30:00+02:00,19762.5,998.331,19800.22311,19845.13089,19873.19843,19907.94514,19953.54134,19893.65823,19796.60356,19990.7129,19699.54889,14.5459021,33.85058473
2022-09-03T11:45:00+02:00,19789.5,707.332,19797.8402,19840.07354,19868.41566,19903.71495,19950.293,19888.42035,19791.72673,19985.11397,19695.03311,31.47204504,39.32855235
2022-09-03T12:00:00+02:00,19835,1991.571,19806.09793,19839.61231,19866.5062,19901.26085,19948.00997,19888.04149,19791.18313,19984.89985,19694.32477,53.96423728,47.25545172
2022-09-03T12:15:00+02:00,19832.5,451.265,19811.96506,19838.96574,19864.56299,19898.8051,19945.72264,19885.32855,19792.60292,19978.05417,19699.8773,83.70561905,46.89292534
2022-09-03T12:30:00+02:00,19817.5,485.688,19813.19505,19837.0143,19861.87367,19895.90135,19943.18358,19882.24406,19791.78455,19972.70356,19701.32505,93.19586007,44.67820283
2022-09-03T12:45:00+02:00,19844.5,968.301,19820.1517,19837.69482,19860.88089,19894.06559,19941.22945,19884.51531,19790.87434,19978.15628,19697.23337,93.19586007,49.31823423
2022-09-03T13:00:00+02:00,19844.5,380.426,19825.56243,19838.31348,19859.94484,19892.29539,19939.31402,19882.6825,19793.94445,19971.42054,19705.20641,94.03493108,49.31823423
2022-09-03T13:15:00+02:00,19828,1184.077,19826.10412,19837.37589,19858.11942,19889.99912,19937.10978,19882.61141,19792.14037,19973.08245,19701.66933,94.39766763,46.55101636
2022-09-03T13:30:00+02:00,19820.5,284.041,19824.85876,19835.84171,19855.96974,19887.51701,19934.80067,19879.23898,19792.44445,19966.03352,19705.64991,86.03240776,45.30661786
2022-09-03T13:45:00+02:00,19797.5,1518.572,19818.77903,19832.3561,19852.62861,19884.30212,19932.08185,19876.29643,19788.41578,19964.17707,19700.53514,70.00304995,41.63124839
2022-09-03T14:00:00+02:00,19849,833.681,19825.4948,19833.86919,19852.42126,19883.04133,19930.43666,19878.92091,19788.81746,19969.02437,19698.71401,75.60538232,51.1810044
2022-09-03T14:15:00+02:00,19827,734.542,19825.82929,19833.24471,19850.96862,19881.03985,19928.38841,19878.47132,19788.01811,19968.92452,19697.5649,77.27960682,47.59835777
2022-09-03T14:30:00+02:00,19813.5,430.231,19823.08945,19831.44974,19848.82755,19878.62771,19926.11339,19875.58873,19787.31075,19963.86671,19699.03277,82.37035195,45.49388195
2022-09-03T14:45:00+02:00,19842.5,351.652,19827.4029,19832.45431,19848.46598,19877.33744,19924.45768,19876.19051,19788.71811,19963.66292,19701.2457,81.15972511,50.55158427
2022-09-03T15:00:00+02:00,19829,683.249,19827.75781,19832.14028,19847.35364,19875.6111,19922.56743,19874.68104,19789.59952,19959.76256,19704.518,79.76104745,48.30451633
2022-09-03T15:15:00+02:00,19825,347.346,19827.14497,19831.49116,19846.07629,19873.80356,19920.6354,19873.52901,19789.45332,19957.60471,19705.37762,78.30127259,47.62895713
2022-09-03T15:30:00+02:00,19852,710.581,19832.66831,19833.3556,19846.41479,19873.02486,19919.27629,19875.03361,19791.6776,19958.38961,19708.3216,79.51189944,52.4618423
2022-09-03T15:45:00+02:00,19857,1339.352,19838.07535,19835.50509,19847.01965,19872.45255,19918.04309,19877.56324,19793.44695,19961.67953,19709.33066,87.60161247,53.32091227
2022-09-03T16:00:00+02:00,19837.5,1019.891,19837.94749,19835.68645,19846.47567,19871.20424,19916.44818,19877.06187,19794.31103,19959.81271,19711.56019,89.27398721,49.55940774
2022-09-03T16:15:00+02:00,19781,1352.097,19825.2925,19830.71495,19842.73421,19867.98266,19913.76604,19874.27785,19787.15206,19961.40363,19700.02628,55.94065388,40.61841892
2022-09-03T16:30:00+02:00,19810,672.651,19821.89416,19828.83178,19840.86368,19865.91185,19911.71127,19871.89018,19785.77338,19958.00697,19699.65658,36.73764213,46.0031284
2022-09-03T16:45:00+02:00,19804,324.493,19817.91768,19826.57434,19838.75719,19863.70072,19909.57837,19868.45,19784.69869,19952.20131,19700.94737,25.86987012,45.09206504
2022-09-03T17:00:00+02:00,19794.5,1069.071,19812.71375,19823.65849,19836.2282,19861.22926,19907.29959,19867.18589,19780.1311,19954.24068,19693.07631,33.74410591,43.61909175
2022-09-03T17:15:00+02:00,19805,542.008,19810.99959,19821.96227,19834.44373,19859.22107,19905.27386,19864.63056,19779.29397,19949.96715,19693.95738,33.02535601,45.72923092
2022-09-03T17:30:00+02:00,19782,366.245,19804.55523,19818.32933,19831.44695,19856.46318,19902.83279,19859.87846,19776.7802,19942.97673,19693.68194,24.96224296,42.01941584
2022-09-03T17:45:00+02:00,19763.5,1440.827,19795.43185,19813.34485,19827.56427,19853.14306,19900.07372,19854.89047,19771.79923,19937.98171,19688.70798,17.08800717,39.2604744
2022-09-03T18:00:00+02:00,19791.5,1319.091,19794.5581,19811.35895,19825.50345,19850.94153,19897.92375,19854.15132,19768.56659,19939.73604,19682.98186,17.59708282,45.1323863
2022-09-03T18:15:00+02:00,19806.5,269.278,19797.21186,19810.91723,19824.41754,19849.35433,19896.11338,19852.11728,19769.71718,19934.51738,19687.31708,34.71279163,48.03087399
2022-09-03T18:30:00+02:00,19811.5,288.051,19800.387,19810.97021,19823.67939,19848.00239,19894.43787,19850.62026,19771.32016,19929.92035,19692.02007,57.79783795,48.99805018
2022-09-03T18:45:00+02:00,19783,755.486,19796.52322,19808.42746,19821.35486,19845.68087,19892.23117,19847.38822,19769.4667,19925.30974,19691.54519,55.05257269,43.97439736
2022-09-03T19:00:00+02:00,19760.5,872.38,19788.51806,19804.07042,19817.87744,19842.6387,19889.62264,19842.49827,19765.64257,19919.35396,19688.78688,37.07697437,40.44853049
2022-09-03T19:15:00+02:00,19776.5,526.635,19785.84738,19801.56402,19815.51301,19840.2766,19887.38258,19839.13988,19763.98816,19914.29159,19688.83644,28.98747727,43.89361925
2022-09-03T19:30:00+02:00,19795.5,627.508,19787.99241,19801.01274,19814.36941,19838.67744,19885.56313,19838.54747,19763.47802,19913.61692,19688.40857,46.90240694,47.75854785
2022-09-03T19:45:00+02:00,19812,749.988,19793.32743,19802.01159,19814.23402,19837.72467,19884.10643,19839.00812,19765.01506,19913.00118,19691.02199,77.41919429,50.92042534
2022-09-03T20:00:00+02:00,19801.5,517.472,19795.14356,19801.96508,19813.50636,19836.43094,19882.47066,19837.99757,19765.93259,19910.06256,19693.8676,89.95943914,48.89245463
2022-09-03T20:15:00+02:00,19781,262.182,19792.00054,19800.05916,19811.64885,19834.45126,19880.46134,19835.23219,19764.88613,19905.57825,19694.54007,77.60504602,45.1146741
2022-09-03T20:30:00+02:00,19793.5,136.105,19792.33376,19799.46287,19810.61178,19832.98871,19878.73933,19833.23069,19765.69506,19900.76631,19698.15944,68.58431984,47.7649886
2022-09-03T20:45:00+02:00,19750.5,1691.485,19783.03737,19795.0117,19807.17682,19830.04269,19876.19994,19832.65324,19757.37016,19907.93633,19682.08708,44.64050195,40.51694237
2022-09-03T21:00:00+02:00,19691.5,4090.107,19762.69573,19785.60155,19800.56671,19825.09474,19872.54252,19828.51869,19742.6844,19914.35298,19656.85012,27.90458332,33.09605633
2022-09-03T21:15:00+02:00,19751,2223.863,19760.09668,19782.45595,19797.73433,19822.4485,19870.13573,19830.30759,19734.60432,19926.01086,19638.90105,24.3504988,44.19628335
2022-09-03T21:30:00+02:00,19769,1162.87,19762.07519,19781.23269,19796.09237,19820.53962,19868.13305,19830.09492,19732.37045,19927.81938,19634.64599,46.86866927,47.05796299
2022-09-03T21:45:00+02:00,19708.5,2153.632,19750.1696,19774.62062,19791.08709,19816.53821,19864.972,19827.13555,19722.10569,19932.16541,19617.07583,59.20109055,39.69058516
2022-09-03T22:00:00+02:00,19707.5,992.774,19740.68746,19768.51875,19786.31068,19812.64398,19861.85374,19820.2469,19716.7906,19923.70319,19613.3343,50.56871135,39.58028198
2022-09-03T22:15:00+02:00,19712,344.591,19734.31247,19763.38068,19782.06436,19809.04956,19858.88634,19813.37825,19713.38311,19913.37338,19613.38798,38.08622776,40.38319118
2022-09-03T22:30:00+02:00,19723,671.191,19731.79859,19759.70971,19778.68925,19805.97636,19856.19552,19809.35031,19710.06911,19908.6315,19610.78792,43.14983343,42.39825244
2022-09-03T22:45:00+02:00,19735.5,365.418,19732.62112,19757.50883,19776.2213,19803.45934,19853.80551,19805.21081,19709.80684,19900.61478,19614.40288,52.69849006,44.68624536
2022-09-03T23:00:00+02:00,19751,526.545,19736.70532,19756.91712,19774.78008,19801.5858,19851.76976,19803.53324,19710.30099,19896.7655,19617.06873,65.9560999,47.47244708
2022-09-03T23:15:00+02:00,19757,395.333,19741.21525,19756.92465,19773.76407,19799.99345,19849.89313,19801.5682,19712.2811,19890.85529,19622.99401,81.17656781,48.55275065
2022-09-03T23:30:00+02:00,19765,516.703,19746.50075,19757.65877,19773.26327,19798.74368,19848.21208,19800.29207,19715.02548,19885.55865,19629.75889,92.83510109,50.0284731
2022-09-03T23:45:00+02:00,19739,320.435,19744.83392,19755.96252,19771.30537,19796.60998,19846.04946,19797.44344,19714.48161,19880.40527,19631.51977,90.29772582,45.46411883
2022-09-04T00:00:00+02:00,19792,1420.019,19755.31527,19759.23866,19772.48792,19796.44534,19844.97917,19801.61379,19716.86352,19886.36406,19632.11325,91.01456429,54.56423867
2022-09-04T00:15:00+02:00,19802,992.73,19765.68965,19763.12605,19774.17432,19796.64372,19844.1281,19804.5101,19721.742,19887.27821,19638.97389,91.01456429,56.05425299
2022-09-04T00:30:00+02:00,19794.5,566.924,19772.09195,19765.97823,19775.33579,19796.56716,19843.14537,19806.22771,19725.72875,19886.72667,19645.22979,97.0733284,54.6078359
2022-09-04T00:45:00+02:00,19782.5,620.405,19774.40485,19767.48021,19775.74517,19796.06476,19841.94447,19806.74758,19728.21283,19885.28233,19649.67809,89.44303512,52.28321608
2022-09-04T01:00:00+02:00,19779.5,267.62,19775.53711,19768.57292,19775.95974,19795.47316,19840.70794,19806.07119,19731.07464,19881.06774,19656.07809,80.61402867,51.69078911
2022-09-04T01:15:00+02:00,19773,356.705,19774.97331,19768.97538,19775.79061,19794.67055,19839.36719,19805.65235,19732.29841,19879.00629,19658.94447,72.0176189,50.35932574
2022-09-04T01:30:00+02:00,19787,399.078,19777.6459,19770.61398,19776.43114,19794.3966,19838.33022,19807.20688,19734.02108,19880.39268,19660.83528,73.48738063,53.15799087
2022-09-04T01:45:00+02:00,19821.5,775.196,19787.39126,19775.23998,19779.00651,19795.36458,19837.99695,19813.11196,19737.368,19888.85592,19661.62404,82.31638708,59.25434652
2022-09-04T02:00:00+02:00,19827.5,612.226,19796.30431,19779.99089,19781.77756,19796.51227,19837.78909,19818.37202,19741.60977,19895.13426,19664.84752,93.83946845,60.22390447
2022-09-04T02:15:00+02:00,19834,563.379,19804.68113,19784.90081,19784.7617,19797.85112,19837.71406,19823.18328,19746.61834,19899.74823,19670.05339,100,61.29831232
2022-09-04T02:30:00+02:00,19809,526.54,19805.64088,19787.09165,19786.14675,19798.24929,19837.14546,19825.96108,19748.22221,19903.69996,19670.48333,87.01532262,55.1302555
2022-09-04T02:45:00+02:00,19796.5,265.564,19803.60957,19787.94695,19786.73836,19798.18682,19836.3406,19825.29,19750.6039,19899.9761,19675.9178,68.0656271,52.29671796
2022-09-04T03:00:00+02:00,19786.5,671.333,19799.80745,19787.81541,19786.72474,19797.76943,19835.35366,19825.34824,19750.28258,19900.41391,19675.21691,44.44768647,50.07918107
2022-09-04T03:15:00+02:00,19798,270.544,19799.40579,19788.74128,19787.36904,19797.77767,19834.61398,19825.52177,19751.9608,19899.08274,19678.39982,31.49937759,52.56994502
2022-09-04T03:30:00+02:00,19800,334.391,19799.53784,19789.7648,19788.09081,19797.85703,19833.92856,19825.52525,19754.00435,19897.04616,19682.48345,25.82075878,53.00906359
2022-09-04T03:45:00+02:00,19771.5,358.919,19793.30721,19788.10437,19787.14277,19796.91571,19832.69235,19823.41764,19752.79109,19894.0442,19682.16453,16.10536607,46.4145619
2022-09-04T04:00:00+02:00,19784,416.22,19791.23894,19787.73124,19786.96318,19796.45444,19831.72814,19821.98643,19753.47606,19890.4968,19684.96568,15.36537312,49.38849335
2022-09-04T04:15:00+02:00,19795.5,172.794,19792.18584,19788.43749,19787.451,19796.42035,19831.01075,19821.67445,19755.20053,19888.14837,19688.72662,19.22850269,52.0263975
2022-09-04T04:30:00+02:00,19791.5,225.218,19792.03343,19788.7159,19787.68237,19796.24462,19830.22836,19821.32879,19756.10301,19886.55457,19690.87723,29.56539485,51.0301136
2022-09-04T04:45:00+02:00,19784,289.533,19790.24823,19788.28718,19787.47195,19795.80731,19829.31295,19819.82058,19756.75379,19882.88738,19693.68699,28.98730384,49.13036848
2022-09-04T05:00:00+02:00,19795,388.998,19791.30418,19788.89744,19787.90212,19795.77848,19828.63348,19820.60702,19757.18786,19884.02619,19693.76869,28.82838451,51.95543804
2022-09-04T05:15:00+02:00,19752.5,599.882,19782.68103,19785.58858,19785.87914,19794.23282,19827.12589,19819.78319,19751.39397,19888.17242,19683.00474,18.49149235,42.20333553
2022-09-04T05:30:00+02:00,19761.5,424.565,19777.97413,19783.39871,19784.48605,19793.06379,19825.82637,19815.97228,19750.82514,19881.11942,19685.678,16.55079289,44.57582737
2022-09-04T05:45:00+02:00,19770.5,309.178,19776.31321,19782.2261,19783.68685,19792.25794,19824.7308,19813.7587,19750.6935,19876.8239,19687.6283,16.30965359,46.92221328
2022-09-04T06:00:00+02:00,19760.5,266.539,19772.79917,19780.251,19782.36188,19791.12373,19823.4589,19811.31699,19749.18501,19873.44896,19687.05304,23.88751038,44.65986332
2022-09-04T06:15:00+02:00,19770,166.839,19772.17713,19779.31909,19781.65549,19790.36931,19822.40031,19809.02322,19749.61496,19868.43148,19690.2067,35.34877408,47.2613328
2022-09-04T06:30:00+02:00,19776,256.307,19773.02666,19779.01736,19781.33232,19789.85612,19821.48149,19808.2069,19749.82781,19866.586,19691.44871,43.82404063,48.89533043
2022-09-04T06:45:00+02:00,19796.5,362.34,19778.24295,19780.60669,19782.19904,19790.0934,19820.98681,19809.35413,19751.85925,19866.849,19694.36437,69.57951718,54.12512316
2022-09-04T07:00:00+02:00,19775,276.415,19777.5223,19780.09699,19781.78767,19789.55435,19820.07618,19808.32675,19751.86722,19864.78628,19695.4077,71.63068851,48.51735221
2022-09-04T07:15:00+02:00,19771.5,328.246,19776.18401,19779.31544,19781.1998,19788.90955,19819.11427,19806.56451,19752.06638,19861.06264,19697.56824,66.22129114,47.65181629
2022-09-04T07:30:00+02:00,19777,188.11,19776.36534,19779.10495,19780.95982,19788.48421,19818.28033,19804.90765,19753.30224,19856.51306,19701.69683,52.41124102,49.18590862
2022-09-04T07:45:00+02:00,19761.5,162.479,19773.06193,19777.5045,19779.84783,19787.52049,19817.15596,19803.35701,19751.65199,19855.06203,19699.94696,43.04800673,45.16855749
2022-09-04T08:00:00+02:00,19777,200.875,19773.93706,19777.45864,19779.68509,19787.14476,19816.3608,19802.57168,19752.34559,19852.79778,19702.1195,48.4995685,49.60158714
2022-09-04T08:15:00+02:00,19728.5,1382.21,19763.83993,19773.00785,19776.76023,19785.0503,19814.62098,19800.36282,19745.65288,19855.07277,19690.94293,28.97628528,38.9815739
2022-09-04T08:30:00+02:00,19714,1794.966,19752.76439,19767.6435,19773.17393,19782.51279,19812.62848,19796.22312,19739.06388,19853.38235,19681.90465,20.68552091,36.4676712
2022-09-04T08:45:00+02:00,19696,1573.181,19740.15008,19761.13045,19768.76399,19779.42305,19810.31901,19791.27581,19730.9851,19851.56653,19670.69438,7.11E-15,33.57318906
2022-09-04T09:00:00+02:00,19689,1170.898,19728.7834,19754.57314,19764.20605,19776.19366,19807.91665,19784.9224,19724.22388,19845.62092,19663.52536,7.11E-15,32.49308882
2022-09-04T09:15:00+02:00,19721,820.139,19727.05375,19751.52104,19761.73713,19774.22245,19806.19553,19783.23821,19719.80387,19846.67255,19656.36952,14.22281611,41.72314222
2022-09-04T09:30:00+02:00,19700.5,615.536,19721.15292,19746.88276,19758.23787,19771.58951,19804.10255,19778.33442,19715.4311,19841.23774,19652.52778,22.90377819,38.12669491
2022-09-04T09:45:00+02:00,19631,3119.638,19701.11894,19736.34796,19750.96713,19766.56846,19800.67478,19772.91022,19699.78571,19846.03473,19626.6612,22.90377819,29.00005139
2022-09-04T10:00:00+02:00,19660,3884.956,19691.9814,19729.40724,19745.76901,19762.76244,19797.88914,19769.03648,19689.778,19848.29495,19610.51953,17.82923671,35.89558309
2022-09-04T10:15:00+02:00,19652,992.5,19683.09664,19722.37022,19740.41078,19758.80664,19795.00024,19761.31165,19683.42878,19839.19452,19605.54592,18.67651517,34.88894303
2022-09-04T10:30:00+02:00,19730.5,2276.65,19693.63072,19723.10929,19739.84445,19757.79569,19793.72301,19766.30491,19679.91367,19852.69614,19593.52244,52.0098485,49.77335601
2022-09-04T10:45:00+02:00,19728.5,1233.556,19701.37945,19723.59935,19739.1962,19756.74941,19792.43147,19766.63814,19680.56057,19852.71572,19594.48299,75.69708234,49.46311199
2022-09-04T11:00:00+02:00,19788,3466.753,19720.62846,19729.45396,19741.98499,19757.8655,19792.34371,19776.02569,19682.88223,19869.16915,19589.73876,99.50217514,57.87539695
2022-09-04T11:15:00+02:00,19777,929.558,19733.15547,19733.77633,19743.98584,19758.54888,19792.03988,19779.45008,19688.10258,19870.79758,19596.75507,97.35902886,56.01887426
2022-09-04T11:30:00+02:00,19790.5,792.056,19745.8987,19738.93302,19746.6438,19759.68999,19792.00938,19783.30865,19694.5574,19872.0599,19605.80615,97.77869249,57.80768898
2022-09-04T11:45:00+02:00,19760.5,780.804,19749.14343,19740.89366,19747.43558,19759.71892,19791.38544,19785.0996,19696.68772,19873.51147,19608.27584,91.78125068,52.68005081
2022-09-04T12:00:00+02:00,19741,1029.989,19747.33378,19740.90333,19747.06783,19759.05039,19790.38771,19784.84455,19696.9621,19872.72701,19609.07964,84.37174115,49.60030982
2022-09-04T12:15:00+02:00,19772,539.001,19752.81516,19743.7303,19748.49253,19759.51287,19790.02359,19787.14001,19700.32058,19873.95943,19613.50116,80.19061315,54.1857435
2022-09-04T12:30:00+02:00,19778,555.317,19758.41179,19746.84572,19750.17867,19760.17313,19789.7855,19787.94046,19705.75099,19870.12992,19623.56153,82.91304924,55.03838929
2022-09-04T12:45:00+02:00,19746,673.643,19755.65362,19746.76884,19749.93989,19759.66694,19788.91846,19787.39252,19706.14516,19868.63988,19624.8978,83.05501736,49.72329117
